0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:08 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/modification/diagramPlugins/badges.html HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:08 +0200] "GET /camunda/api/engine/engine/default/process-definition/UserProcess:3:cd9db8be-8aa6-11e8-a0a0-acde48001122/statistics?incidents=true HTTP/1.1" 200 178
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:13 +0200] "POST /engine-rest/message HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:19 +0200] "GET /camunda/app/cockpit/default/ HTTP/1.1" 200 5594
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:20 +0200] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.css HTTP/1.1" 200 1900
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:20 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/plugin.css HTTP/1.1" 200 21142
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:20 +0200] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.js?bust=7.9.1 HTTP/1.1" 200 207343
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:20 +0200] "GET /camunda/api/cockpit/plugin/cockpitEE/static/app/plugin.js?bust=7.9.1 HTTP/1.1" 200 694305
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:20 +0200] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:20 +0200] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:20 +0200] "GET /camunda/api/engine/engine/default/process-definition/LogisticProcess:3:cd9ea322-8aa6-11e8-a0a0-acde48001122 HTTP/1.1" 200 367
0:0:0:0:0:0:0:1 - - [19/Jul/2018:09:41:20 +0200] "GET /camunda/api/engine/engine/default/user/demo/profile HTTP/1.1" 200 88
